VARIABLES =  "powerdemand","mach","altitude","drag",		
ZONE T = "FCmapR2_1214_drag", I = 26, J = 4, K = 5		
258.8953423	0.25	0	0.000001	1
307.4156847	0.25	0	0.000001	1
354.7716182	0.25	0	0.000001	1
400.9353305	0.25	0	0.000001	1
445.8813888	0.25	0	0.000001	1
489.5865376	0.25	0	0.000001	1
532.0295204	0.25	0	0.000001	1
573.1909177	0.25	0	0.000001	1
613.0530005	0.25	0	0.000001	1
651.5995942	0.25	0	0.000001	1
688.8159523	0.25	0	0.000001	1
724.6886389	0.25	0	0.000001	1
759.2054172	0.25	0	0.000001	1
792.3551457	0.25	0	0.000001	1
824.1276803	0.25	0	0.000001	1
854.5137818	0.25	0	0.000001	1
883.5050299	0.25	0	0.000001	1
912.4081734	0.25	0	0.000001	1
940.1918696	0.25	0	0.000001	1
966.7129068	0.25	0	0.000001	1
991.9639161	0.25	0	0.000001	1
1015.937638	0.25	0	0.000001	1
1038.626919	0.25	0	0.000001	1
1060.024707	0.25	0	0.000001	1
1080.124056	0.25	0	0.000001	1
1098.918123	0.25	0	0.000001	1
260.8647015	0.4	0	0.000001	1
309.7271103	0.4	0	0.000001	1
357.4117773	0.4	0	0.000001	1
403.892099	0.4	0	0.000001	1
449.1436999	0.4	0	0.000001	1
493.1442648	0.4	0	0.000001	1
535.8733864	0.4	0	0.000001	1
577.312426	0.4	0	0.000001	1
617.4443836	0.4	0	0.000001	1
656.2537759	0.4	0	0.000001	1
693.7265213	0.4	0	0.000001	1
729.8498297	0.4	0	0.000001	1
764.6120989	0.4	0	0.000001	1
798.0028145	0.4	0	0.000001	1
830.0124558	0.4	0	0.000001	1
860.632406	0.4	0	0.000001	1
889.8548673	0.4	0	0.000001	1
918.9872114	0.4	0	0.000001	1
946.9987197	0.4	0	0.000001	1
973.746805	0.4	0	0.000001	1
999.2247219	0.4	0	0.000001	1
1023.425833	0.4	0	0.000001	1
1046.343603	0.4	0	0.000001	1
1067.971595	0.4	0	0.000001	1
1088.303468	0.4	0	0.000001	1
1107.332977	0.4	0	0.000001	1
264.9730748	0.6	0	0.000001	1
314.5608306	0.6	0	0.000001	1
362.9450017	0.6	0	0.000001	1
410.1009306	0.6	0	0.000001	1
456.0059532	0.6	0	0.000001	1
500.6392842	0.6	0	0.000001	1
543.9819073	0.6	0	0.000001	1
586.016471	0.6	0	0.000001	1
626.7271865	0.6	0	0.000001	1
666.0997284	0.6	0	0.000001	1
704.1211373	0.6	0	0.000001	1
740.7797238	0.6	0	0.000001	1
776.0649751	0.6	0	0.000001	1
809.9674634	0.6	0	0.000001	1
842.4787569	0.6	0	0.000001	1
873.5913342	0.6	0	0.000001	1
903.2985016	0.6	0	0.000001	1
932.9087446	0.6	0	0.000001	1
961.3924684	0.6	0	0.000001	1
988.608218	0.6	0	0.000001	1
1014.550388	0.6	0	0.000001	1
1039.213487	0.6	0	0.000001	1
1062.592128	0.6	0	0.000001	1
1084.681021	0.6	0	0.000001	1
1105.474972	0.6	0	0.000001	1
1124.968874	0.6	0	0.000001	1
269.9556835	0.773	0	0.000001	1
320.4416943	0.773	0	0.000001	1
369.696332	0.773	0	0.000001	1
417.6964887	0.773	0	0.000001	1
464.4208687	0.773	0	0.000001	1
509.8499155	0.773	0	0.000001	1
553.9657391	0.773	0	0.000001	1
596.7520398	0.773	0	0.000001	1
638.1940307	0.773	0	0.000001	1
678.2783575	0.773	0	0.000001	1
716.9930158	0.773	0	0.000001	1
754.3272679	0.773	0	0.000001	1
790.271558	0.773	0	0.000001	1
824.8174273	0.773	0	0.000001	1
857.9574302	0.773	0	0.000001	1
889.6850515	0.773	0	0.000001	1
919.9946253	0.773	0	0.000001	1
950.1956876	0.773	0	0.000001	1
979.2597155	0.773	0	0.000001	1
1007.046348	0.773	0	0.000001	1
1033.551092	0.773	0	0.000001	1
1058.769586	0.773	0	0.000001	1
1082.697587	0.773	0	0.000001	1
1105.330964	0.773	0	0.000001	1
1126.665687	0.773	0	0.000001	1
1146.697823	0.773	0	0.000001	1
250.2306424	0.25	10000	0.000001	1
297.4802679	0.25	10000	0.000001	1
343.7095933	0.25	10000	0.000001	1
388.890266	0.25	10000	0.000001	1
432.9971033	0.25	10000	0.000001	1
476.0075048	0.25	10000	0.000001	1
517.9009748	0.25	10000	0.000001	1
558.6587322	0.25	10000	0.000001	1
598.2633937	0.25	10000	0.000001	1
636.6987153	0.25	10000	0.000001	1
673.9493836	0.25	10000	0.000001	1
710.0008471	0.25	10000	0.000001	1
744.8391819	0.25	10000	0.000001	1
778.4509858	0.25	10000	0.000001	1
810.8232961	0.25	10000	0.000001	1
841.9435274	0.25	10000	0.000001	1
871.7994264	0.25	10000	0.000001	1
900.3790404	0.25	10000	0.000001	1
927.6706988	0.25	10000	0.000001	1
953.6630034	0.25	10000	0.000001	1
978.3448287	0.25	10000	0.000001	1
1001.705329	0.25	10000	0.000001	1
1023.733954	0.25	10000	0.000001	1
1044.420463	0.25	10000	0.000001	1
1063.754959	0.25	10000	0.000001	1
1081.727908	0.25	10000	0.000001	1
251.8708554	0.4	10000	0.000001	1
299.3852954	0.4	10000	0.000001	1
345.8663686	0.4	10000	0.000001	1
391.2879869	0.4	10000	0.000001	1
435.6268868	0.4	10000	0.000001	1
478.8621236	0.4	10000	0.000001	1
520.9746556	0.4	10000	0.000001	1
561.9470022	0.4	10000	0.000001	1
601.7629634	0.4	10000	0.000001	1
640.407389	0.4	10000	0.000001	1
677.8659907	0.4	10000	0.000001	1
714.1251891	0.4	10000	0.000001	1
749.1719901	0.4	10000	0.000001	1
782.993887	0.4	10000	0.000001	1
815.5787823	0.4	10000	0.000001	1
846.9149285	0.4	10000	0.000001	1
876.9908824	0.4	10000	0.000001	1
905.7954727	0.4	10000	0.000001	1
933.317778	0.4	10000	0.000001	1
959.5471139	0.4	10000	0.000001	1
984.4730266	0.4	10000	0.000001	1
1008.085294	0.4	10000	0.000001	1
1030.373934	0.4	10000	0.000001	1
1051.329213	0.4	10000	0.000001	1
1070.941661	0.4	10000	0.000001	1
1089.202095	0.4	10000	0.000001	1
255.3215012	0.6	10000	0.000001	1
303.4049288	0.6	10000	0.000001	1
350.4281358	0.6	10000	0.000001	1
396.3689595	0.6	10000	0.000001	1
441.2074959	0.6	10000	0.000001	1
484.9257236	0.6	10000	0.000001	1
527.5071888	0.6	10000	0.000001	1
568.9367422	0.6	10000	0.000001	1
609.2003188	0.6	10000	0.000001	1
648.284755	0.6	10000	0.000001	1
686.1776359	0.6	10000	0.000001	1
722.8671694	0.6	10000	0.000001	1
758.3420835	0.6	10000	0.000001	1
792.5915414	0.6	10000	0.000001	1
825.6050738	0.6	10000	0.000001	1
857.3725243	0.6	10000	0.000001	1
887.8840074	0.6	10000	0.000001	1
917.1298746	0.6	10000	0.000001	1
945.1006905	0.6	10000	0.000001	1
971.7872144	0.6	10000	0.000001	1
997.1803886	0.6	10000	0.000001	1
1021.271331	0.6	10000	0.000001	1
1044.051334	0.6	10000	0.000001	1
1065.511861	0.6	10000	0.000001	1
1085.644554	0.6	10000	0.000001	1
1104.441238	0.6	10000	0.000001	1
259.5520722	0.773	10000	0.000001	1
308.3529336	0.773	10000	0.000001	1
356.0625727	0.773	10000	0.000001	1
402.6623906	0.773	10000	0.000001	1
448.1355713	0.773	10000	0.000001	1
492.4668114	0.773	10000	0.000001	1
535.6420898	0.773	10000	0.000001	1
577.6484708	0.773	10000	0.000001	1
618.4739375	0.773	10000	0.000001	1
658.1072488	0.773	10000	0.000001	1
696.5378203	0.773	10000	0.000001	1
