    964.529       0.250   20000.000       0.070
    986.524       0.250   20000.000       0.079
   1007.167       0.250   20000.000       0.089
   1026.453       0.250   20000.000       0.099
   1044.378       0.250   20000.000       0.110
   1060.935       0.250   20000.000       0.122
    247.893       0.400   20000.000       0.000
    294.998       0.400   20000.000       0.001
    341.132       0.400   20000.000       0.001
    386.251       0.400   20000.000       0.002
    430.317       0.400   20000.000       0.003
    473.295       0.400   20000.000       0.004
    515.155       0.400   20000.000       0.006
    555.869       0.400   20000.000       0.008
    595.414       0.400   20000.000       0.010
    633.765       0.400   20000.000       0.012
    670.901       0.400   20000.000       0.015
    706.802       0.400   20000.000       0.019
    741.447       0.400   20000.000       0.022
    774.820       0.400   20000.000       0.027
    806.901       0.400   20000.000       0.031
    837.674       0.400   20000.000       0.036
    867.124       0.400   20000.000       0.042
    895.236       0.400   20000.000       0.048
    921.994       0.400   20000.000       0.055
    947.176       0.400   20000.000       0.063
    970.766       0.400   20000.000       0.071
    993.010       0.400   20000.000       0.080
   1013.903       0.400   20000.000       0.089
   1033.439       0.400   20000.000       0.099
   1051.612       0.400   20000.000       0.111
   1068.419       0.400   20000.000       0.123
    250.625       0.600   20000.000       0.000
    298.144       0.600   20000.000       0.001
    344.671       0.600   20000.000       0.001
    390.170       0.600   20000.000       0.002
    434.607       0.600   20000.000       0.003
    477.952       0.600   20000.000       0.004
    520.180       0.600   20000.000       0.006
    561.266       0.600   20000.000       0.008
    601.187       0.600   20000.000       0.010
    639.924       0.600   20000.000       0.013
    677.456       0.600   20000.000       0.016
    713.766       0.600   20000.000       0.019
    748.836       0.600   20000.000       0.023
    782.650       0.600   20000.000       0.027
    815.192       0.600   20000.000       0.032
    846.445       0.600   20000.000       0.037
    876.397       0.600   20000.000       0.043
    905.031       0.600   20000.000       0.049
    932.336       0.600   20000.000       0.056
    958.296       0.600   20000.000       0.063
    982.901       0.600   20000.000       0.072
   1006.138       0.600   20000.000       0.081
   1027.719       0.600   20000.000       0.090
   1047.767       0.600   20000.000       0.101
   1066.452       0.600   20000.000       0.112
   1083.771       0.600   20000.000       0.124
    254.029       0.773   20000.000       0.000
    302.077       0.773   20000.000       0.001
    349.108       0.773   20000.000       0.001
    395.090       0.773   20000.000       0.002
    439.995       0.773   20000.000       0.003
    483.798       0.773   20000.000       0.005
    526.475       0.773   20000.000       0.006
    568.008       0.773   20000.000       0.008
    608.376       0.773   20000.000       0.010
    647.561       0.773   20000.000       0.013
    685.547       0.773   20000.000       0.016
    722.318       0.773   20000.000       0.020
    757.858       0.773   20000.000       0.023
    792.154       0.773   20000.000       0.028
    825.192       0.773   20000.000       0.033
    856.958       0.773   20000.000       0.038
    887.438       0.773   20000.000       0.044
    916.621       0.773   20000.000       0.050
    944.495       0.773   20000.000       0.058
    971.046       0.773   20000.000       0.065
    996.264       0.773   20000.000       0.074
   1020.138       0.773   20000.000       0.083
   1042.657       0.773   20000.000       0.093
   1063.810       0.773   20000.000       0.104
   1083.588       0.773   20000.000       0.116
   1101.981       0.773   20000.000       0.128
    242.860       0.250   30000.000       0.000
    289.450       0.250   30000.000       0.001
    335.079       0.250   30000.000       0.001
    379.667       0.250   30000.000       0.002
    423.150       0.250   30000.000       0.004
    465.472       0.250   30000.000       0.005
    506.583       0.250   30000.000       0.007
    546.442       0.250   30000.000       0.009
    585.012       0.250   30000.000       0.012
    622.260       0.250   30000.000       0.015
    658.156       0.250   30000.000       0.018
    692.198       0.250   30000.000       0.022
    724.940       0.250   30000.000       0.027
    756.372       0.250   30000.000       0.032
    786.484       0.250   30000.000       0.037
    815.266       0.250   30000.000       0.043
    842.710       0.250   30000.000       0.050
    868.807       0.250   30000.000       0.057
    893.549       0.250   30000.000       0.065
    916.929       0.250   30000.000       0.074
    938.940       0.250   30000.000       0.084
    959.575       0.250   30000.000       0.095
    978.828       0.250   30000.000       0.106
    996.695       0.250   30000.000       0.118
   1013.169       0.250   30000.000       0.132
   1028.246       0.250   30000.000       0.146
    243.825       0.400   30000.000       0.000
    290.556       0.400   30000.000       0.001
    336.331       0.400   30000.000       0.001
    381.076       0.400   30000.000       0.002
    424.728       0.400   30000.000       0.004
    467.233       0.400   30000.000       0.005
    508.546       0.400   30000.000       0.007
    548.625       0.400   30000.000       0.009
    587.434       0.400   30000.000       0.012
    624.941       0.400   30000.000       0.015
    661.116       0.400   30000.000       0.018
    695.872       0.400   30000.000       0.022
    728.844       0.400   30000.000       0.026
    760.506       0.400   30000.000       0.031
    790.847       0.400   30000.000       0.037
    819.859       0.400   30000.000       0.043
    847.533       0.400   30000.000       0.050
    873.859       0.400   30000.000       0.057
    898.831       0.400   30000.000       0.065
    922.440       0.400   30000.000       0.074
    944.681       0.400   30000.000       0.084
    965.545       0.400   30000.000       0.094
    985.029       0.400   30000.000       0.105
   1003.125       0.400   30000.000       0.118
   1019.828       0.400   30000.000       0.131
   1035.135       0.400   30000.000       0.145
    245.906       0.600   30000.000       0.000
    292.937       0.600   30000.000       0.001
    339.015       0.600   30000.000       0.001
    384.075       0.600   30000.000       0.002
    428.060       0.600   30000.000       0.004
    470.921       0.600   30000.000       0.005
    512.617       0.600   30000.000       0.007
    553.110       0.600   30000.000       0.009
    592.365       0.600   30000.000       0.012
    630.351       0.600   30000.000       0.015
    667.041       0.600   30000.000       0.018
    702.409       0.600   30000.000       0.022
    736.430       0.600   30000.000       0.026
    768.984       0.600   30000.000       0.031
    799.797       0.600   30000.000       0.037
    829.280       0.600   30000.000       0.043
    857.424       0.600   30000.000       0.049
    884.222       0.600   30000.000       0.057
    909.665       0.600   30000.000       0.065
    933.745       0.600   30000.000       0.074
    956.457       0.600   30000.000       0.083
    977.792       0.600   30000.000       0.094
    997.747       0.600   30000.000       0.105
   1016.314       0.600   30000.000       0.117
   1033.488       0.600   30000.000       0.130
   1049.266       0.600   30000.000       0.144
    248.548       0.773   30000.000       0.000
    295.961       0.773   30000.000       0.001
    342.414       0.773   30000.000       0.001
    387.850       0.773   30000.000       0.002
    432.220       0.773   30000.000       0.004
    475.483       0.773   30000.000       0.005
    517.600       0.773   30000.000       0.007
    558.537       0.773   30000.000       0.009
    598.264       0.773   30000.000       0.012
    636.753       0.773   30000.000       0.015
    673.978       0.773   30000.000       0.018
    709.913       0.773   30000.000       0.022
    744.537       0.773   30000.000       0.026
    777.828       0.773   30000.000       0.031
    809.766       0.773   30000.000       0.037
    840.334       0.773   30000.000       0.043
    869.172       0.773   30000.000       0.050
    896.529       0.773   30000.000       0.057
    922.532       0.773   30000.000       0.065
    947.172       0.773   30000.000       0.074
    970.442       0.773   30000.000       0.084
    992.338       0.773   30000.000       0.094
   1012.851       0.773   30000.000       0.105
   1031.978       0.773   30000.000       0.118
   1049.712       0.773   30000.000       0.131
   1066.049       0.773   30000.000       0.145
    240.149       0.250   37500.000       0.000
    286.401       0.250   37500.000       0.001
    331.599       0.250   37500.000       0.002
    375.639       0.250   37500.000       0.003
    418.435       0.250   37500.000       0.004
    459.920       0.250   37500.000       0.006
    499.998       0.250   37500.000       0.009
    538.203       0.250   37500.000       0.011
    575.134       0.250   37500.000       0.015
    610.779       0.250   37500.000       0.018
    645.123       0.250   37500.000       0.023
    678.154       0.250   37500.000       0.027
    709.862       0.250   37500.000       0.033
    740.235       0.250   37500.000       0.039
    769.262       0.250   37500.000       0.046
    796.933       0.250   37500.000       0.053
    823.238       0.250   37500.000       0.062
    848.171       0.250   37500.000       0.071
    871.720       0.250   37500.000       0.081
    893.881       0.250   37500.000       0.092
    914.644       0.250   37500.000       0.104
    934.004       0.250   37500.000       0.117
    951.955       0.250   37500.000       0.131
    968.490       0.250   37500.000       0.146
    983.606       0.250   37500.000       0.162
    997.296       0.250   37500.000       0.180
    240.908       0.400   37500.000       0.000
    287.297       0.400   37500.000       0.001
    332.658       0.400   37500.000       0.002
    376.886       0.400   37500.000       0.003
    419.901       0.400   37500.000       0.004
    461.635       0.400   37500.000       0.006
    502.033       0.400   37500.000       0.009
    540.812       0.400   37500.000       0.011
    577.961       0.400   37500.000       0.014
    613.823       0.400   37500.000       0.018
    648.384       0.400   37500.000       0.022
    681.634       0.400   37500.000       0.027
    713.559       0.400   37500.000       0.033
    744.149       0.400   37500.000       0.039
    773.393       0.400   37500.000       0.045
    801.281       0.400   37500.000       0.053
    827.805       0.400   37500.000       0.061
    852.954       0.400   37500.000       0.070
    876.722       0.400   37500.000       0.080
    899.099       0.400   37500.000       0.091
    920.080       0.400   37500.000       0.103
    939.657       0.400   37500.000       0.116
    957.825       0.400   37500.000       0.129
    974.578       0.400   37500.000       0.145
    989.911       0.400   37500.000       0.161
   1003.819       0.400   37500.000       0.178
    242.547       0.600   37500.000       0.000
    289.210       0.600   37500.000       0.001
    334.881       0.600   37500.000       0.002
    379.464       0.600   37500.000       0.003
    422.884       0.600   37500.000       0.004
    465.075       0.600   37500.000       0.006
    505.984       0.600   37500.000       0.008
    545.563       0.600   37500.000       0.011
    583.760       0.600   37500.000       0.014
    620.067       0.600   37500.000       0.018
    655.075       0.600   37500.000       0.022
    688.770       0.600   37500.000       0.027
    721.141       0.600   37500.000       0.032
    752.177       0.600   37500.000       0.038
    781.867       0.600   37500.000       0.045
    810.202       0.600   37500.000       0.052
    837.171       0.600   37500.000       0.060
    862.767       0.600   37500.000       0.069
    886.980       0.600   37500.000       0.079
    909.804       0.600   37500.000       0.090
    931.231       0.600   37500.000       0.101
    951.254       0.600   37500.000       0.114
    969.868       0.600   37500.000       0.128
    987.067       0.600   37500.000       0.142
   1002.846       0.600   37500.000       0.158
   1017.200       0.600   37500.000       0.176
    244.647       0.773   37500.000       0.000
    291.632       0.773   37500.000       0.001
    337.649       0.773   37500.000       0.002
    382.615       0.773   37500.000       0.003
    426.459       0.773   37500.000       0.004
    469.122       0.773   37500.000       0.006
    510.554       0.773   37500.000       0.008
    550.708       0.773   37500.000       0.011
    589.547       0.773   37500.000       0.014
    627.034       0.773   37500.000       0.018
    663.021       0.773   37500.000       0.022
    697.246       0.773   37500.000       0.027
    730.146       0.773   37500.000       0.032
    761.712       0.773   37500.000       0.038
    791.932       0.773   37500.000       0.044
    820.796       0.773   37500.000       0.052
    848.295       0.773   37500.000       0.060
    874.421       0.773   37500.000       0.068
    899.164       0.773   37500.000       0.078
    922.517       0.773   37500.000       0.089
    944.474       0.773   37500.000       0.100
    965.027       0.773   37500.000       0.113
    984.171       0.773   37500.000       0.127
   1001.899       0.773   37500.000       0.141
   1018.208       0.773   37500.000       0.157
   1033.092       0.773   37500.000       0.174
    258.895       0.250 9999999.000 9999999.000
    307.416       0.250 9999999.000 9999999.000
    354.772       0.250 9999999.000 9999999.000
    400.935       0.250 9999999.000 9999999.000
    445.881       0.250 9999999.000 9999999.000
    489.587       0.250 9999999.000 9999999.000
    532.030       0.250 9999999.000 9999999.000
    573.191       0.250 9999999.000 9999999.000
    613.053       0.250 9999999.000 9999999.000
    651.600       0.250 9999999.000 9999999.000
    688.816       0.250 9999999.000 9999999.000
    724.689       0.250 9999999.000 9999999.000
    759.205       0.250 9999999.000 9999999.000
    792.355       0.250 9999999.000 9999999.000
    824.128       0.250 9999999.000 9999999.000
    854.514       0.250 9999999.000 9999999.000
    883.505       0.250 9999999.000 9999999.000
    912.408       0.250 9999999.000 9999999.000
    940.192       0.250 9999999.000 9999999.000
    966.713       0.250 9999999.000 9999999.000
    991.964       0.250 9999999.000 9999999.000
   1015.938       0.250 9999999.000 9999999.000
   1038.627       0.250 9999999.000 9999999.000
   1060.025       0.250 9999999.000 9999999.000
   1080.124       0.250 9999999.000 9999999.000
   1098.918       0.250 9999999.000 9999999.000
    260.865       0.400 9999999.000 9999999.000
    309.727       0.400 9999999.000 9999999.000
    357.412       0.400 9999999.000 9999999.000
    403.892       0.400 9999999.000 9999999.000
    449.144       0.400 9999999.000 9999999.000
    493.144       0.400 9999999.000 9999999.000
    535.873       0.400 9999999.000 9999999.000
    577.312       0.400 9999999.000 9999999.000
    617.444       0.400 9999999.000 9999999.000
    656.254       0.400 9999999.000 9999999.000
    693.727       0.400 9999999.000 9999999.000
    729.850       0.400 9999999.000 9999999.000
    764.612       0.400 9999999.000 9999999.000
    798.003       0.400 9999999.000 9999999.000
    830.012       0.400 9999999.000 9999999.000
    860.632       0.400 9999999.000 9999999.000
    889.855       0.400 9999999.000 9999999.000
    918.987       0.400 9999999.000 9999999.000
    946.999       0.400 9999999.000 9999999.000
    973.747       0.400 9999999.000 9999999.000
    999.225       0.400 9999999.000 9999999.000
   1023.426       0.400 9999999.000 9999999.000
   1046.344       0.400 9999999.000 9999999.000
   1067.972       0.400 9999999.000 9999999.000
   1088.303       0.400 9999999.000 9999999.000
   1107.333       0.400 9999999.000 9999999.000
    264.973       0.600 9999999.000 9999999.000
    314.561       0.600 9999999.000 9999999.000
    362.945       0.600 9999999.000 9999999.000
    410.101       0.600 9999999.000 9999999.000
    456.006       0.600 9999999.000 9999999.000
    500.639       0.600 9999999.000 9999999.000
    543.982       0.600 9999999.000 9999999.000
    586.016       0.600 9999999.000 9999999.000
    626.727       0.600 9999999.000 9999999.000
    666.100       0.600 9999999.000 9999999.000
    704.121       0.600 9999999.000 9999999.000
    740.780       0.600 9999999.000 9999999.000
    776.065       0.600 9999999.000 9999999.000
    809.967       0.600 9999999.000 9999999.000
    842.479       0.600 9999999.000 9999999.000
    873.591       0.600 9999999.000 9999999.000
    903.299       0.600 9999999.000 9999999.000
    932.909       0.600 9999999.000 9999999.000
    961.392       0.600 9999999.000 9999999.000
    988.608       0.600 9999999.000 9999999.000
   1014.550       0.600 9999999.000 9999999.000
   1039.213       0.600 9999999.000 9999999.000
   1062.592       0.600 9999999.000 9999999.000
   1084.681       0.600 9999999.000 9999999.000
   1105.475       0.600 9999999.000 9999999.000
   1124.969       0.600 9999999.000 9999999.000
    269.956       0.773 9999999.000 9999999.000
    320.442       0.773 9999999.000 9999999.000
    369.696       0.773 9999999.000 9999999.000
    417.696       0.773 9999999.000 9999999.000
    464.421       0.773 9999999.000 9999999.000
    509.850       0.773 9999999.000 9999999.000
    553.966       0.773 9999999.000 9999999.000
    596.752       0.773 9999999.000 9999999.000
    638.194       0.773 9999999.000 9999999.000
    678.278       0.773 9999999.000 9999999.000
    716.993       0.773 9999999.000 9999999.000
    754.327       0.773 9999999.000 9999999.000
    790.272       0.773 9999999.000 9999999.000
    824.817       0.773 9999999.000 9999999.000
    857.957       0.773 9999999.000 9999999.000
    889.685       0.773 9999999.000 9999999.000
    919.995       0.773 9999999.000 9999999.000
    950.196       0.773 9999999.000 9999999.000
    979.260       0.773 9999999.000 9999999.000
   1007.046       0.773 9999999.000 9999999.000
   1033.551       0.773 9999999.000 9999999.000
   1058.770       0.773 9999999.000 9999999.000
   1082.698       0.773 9999999.000 9999999.000
   1105.331       0.773 9999999.000 9999999.000
   1126.666       0.773 9999999.000 9999999.000
   1146.698       0.773 9999999.000 9999999.000


    258.895       0.250       0.000 9999999.000
    307.416       0.250       0.000 9999999.000
    354.772       0.250       0.000 9999999.000
    400.935       0.250       0.000 9999999.000
    445.881       0.250       0.000 9999999.000
    489.587       0.250       0.000 9999999.000
    532.030       0.250       0.000 9999999.000
    573.191       0.250       0.000 9999999.000
    613.053       0.250       0.000 9999999.000
    651.600       0.250       0.000 9999999.000
    688.816       0.250       0.000 9999999.000
    724.689       0.250       0.000 9999999.000
    759.205       0.250       0.000 9999999.000
    792.355       0.250       0.000 9999999.000
    824.128       0.250       0.000 9999999.000
    854.514       0.250       0.000 9999999.000
    883.505       0.250       0.000 9999999.000
    912.408       0.250       0.000 9999999.000
    940.192       0.250       0.000 9999999.000
    966.713       0.250       0.000 9999999.000
    991.964       0.250       0.000 9999999.000
   1015.938       0.250       0.000 9999999.000
   1038.627       0.250       0.000 9999999.000
   1060.025       0.250       0.000 9999999.000
   1080.124       0.250       0.000 9999999.000
   1098.918       0.250       0.000 9999999.000
    260.865       0.400       0.000 9999999.000
    309.727       0.400       0.000 9999999.000
    357.412       0.400       0.000 9999999.000
    403.892       0.400       0.000 9999999.000
    449.144       0.400       0.000 9999999.000
    493.144       0.400       0.000 9999999.000
    535.873       0.400       0.000 9999999.000
    577.312       0.400       0.000 9999999.000
    617.444       0.400       0.000 9999999.000
    656.254       0.400       0.000 9999999.000
    693.727       0.400       0.000 9999999.000
    729.850       0.400       0.000 9999999.000
    764.612       0.400       0.000 9999999.000
    798.003       0.400       0.000 9999999.000
    830.012       0.400       0.000 9999999.000
    860.632       0.400       0.000 9999999.000
    889.855       0.400       0.000 9999999.000
    918.987       0.400       0.000 9999999.000
    946.999       0.400       0.000 9999999.000
    973.747       0.400       0.000 9999999.000
    999.225       0.400       0.000 9999999.000
   1023.426       0.400       0.000 9999999.000
   1046.344       0.400       0.000 9999999.000
   1067.972       0.400       0.000 9999999.000
   1088.303       0.400       0.000 9999999.000
   1107.333       0.400       0.000 9999999.000
    264.973       0.600       0.000 9999999.000
    314.561       0.600       0.000 9999999.000
    362.945       0.600       0.000 9999999.000
    410.101       0.600       0.000 9999999.000
    456.006       0.600       0.000 9999999.000
    500.639       0.600       0.000 9999999.000
    543.982       0.600       0.000 9999999.000
    586.016       0.600       0.000 9999999.000
    626.727       0.600       0.000 9999999.000
    666.100       0.600       0.000 9999999.000
    704.121       0.600       0.000 9999999.000
    740.780       0.600       0.000 9999999.000
    776.065       0.600       0.000 9999999.000
    809.967       0.600       0.000 9999999.000
    842.479       0.600       0.000 9999999.000
    873.591       0.600       0.000 9999999.000
    903.299       0.600       0.000 9999999.000
    932.909       0.600       0.000 9999999.000
    961.392       0.600       0.000 9999999.000
    988.608       0.600       0.000 9999999.000
   1014.550       0.600       0.000 9999999.000
   1039.213       0.600       0.000 9999999.000
   1062.592       0.600       0.000 9999999.000
   1084.681       0.600       0.000 9999999.000
   1105.475       0.600       0.000 9999999.000
   1124.969       0.600       0.000 9999999.000
    269.956       0.773       0.000 9999999.000
    320.442       0.773       0.000 9999999.000
    369.696       0.773       0.000 9999999.000
    417.696       0.773       0.000 9999999.000
    464.421       0.773       0.000 9999999.000
    509.850       0.773       0.000 9999999.000
    553.966       0.773       0.000 9999999.000
    596.752       0.773       0.000 9999999.000
    638.194       0.773       0.000 9999999.000
    678.278       0.773       0.000 9999999.000
    716.993       0.773       0.000 9999999.000
    754.327       0.773       0.000 9999999.000
    790.272       0.773       0.000 9999999.000
    824.817       0.773       0.000 9999999.000
    857.957       0.773       0.000 9999999.000
    889.685       0.773       0.000 9999999.000
    919.995       0.773       0.000 9999999.000
    950.196       0.773       0.000 9999999.000
    979.260       0.773       0.000 9999999.000
   1007.046       0.773       0.000 9999999.000
   1033.551       0.773       0.000 9999999.000
   1058.770       0.773       0.000 9999999.000
   1082.698       0.773       0.000 9999999.000
   1105.331       0.773       0.000 9999999.000
   1126.666       0.773       0.000 9999999.000
   1146.698       0.773       0.000 9999999.000
    250.231       0.250   10000.000 9999999.000
    297.480       0.250   10000.000 9999999.000
    343.710       0.250   10000.000 9999999.000
    388.890       0.250   10000.000 9999999.000
    432.997       0.250   10000.000 9999999.000
    476.008       0.250   10000.000 9999999.000
    517.901       0.250   10000.000 9999999.000
    558.659       0.250   10000.000 9999999.000
    598.263       0.250   10000.000 9999999.000
    636.699       0.250   10000.000 9999999.000
    673.949       0.250   10000.000 9999999.000
    710.001       0.250   10000.000 9999999.000
    744.839       0.250   10000.000 9999999.000
    778.451       0.250   10000.000 9999999.000
    810.823       0.250   10000.000 9999999.000
    841.944       0.250   10000.000 9999999.000
    871.799       0.250   10000.000 9999999.000
    900.379       0.250   10000.000 9999999.000
    927.671       0.250   10000.000 9999999.000
    953.663       0.250   10000.000 9999999.000
    978.345       0.250   10000.000 9999999.000
   1001.705       0.250   10000.000 9999999.000
