VARIABLES = "powerdemand","mach", "altitude", "efficiency",
ZONE T = "FCmapR2_1214_eff", I = 26, J = 4, K = 5	
258.8953423	0.25	0	0.663667912	1
307.4156847	0.25	0	0.656706567	1
354.7716182	0.25	0	0.649602094	1
400.9353305	0.25	0	0.642363608	1
445.8813888	0.25	0	0.634999558	1
489.5865376	0.25	0	0.627517808	1
532.0295204	0.25	0	0.619925688	1
573.1909177	0.25	0	0.612230049	1
613.0530005	0.25	0	0.604437301	1
651.5995942	0.25	0	0.596553443	1
688.8159523	0.25	0	0.588584099	1
724.6886389	0.25	0	0.580534531	1
759.2054172	0.25	0	0.572409673	1
792.3551457	0.25	0	0.564214139	1
824.1276803	0.25	0	0.555952244	1
854.5137818	0.25	0	0.547628023	1
883.5050299	0.25	0	0.539245239	1
912.4081734	0.25	0	0.531573196	1
940.1918696	0.25	0	0.523944448	1
966.7129068	0.25	0	0.516277101	1
991.9639161	0.25	0	0.508572009	1
1015.937638	0.25	0	0.500829947	1
1038.626919	0.25	0	0.493051628	1
1060.024707	0.25	0	0.48523771	1
1080.124056	0.25	0	0.477388803	1
1098.918123	0.25	0	0.469505483	1
260.8647015	0.4	0	0.668716286	1
309.7271103	0.4	0	0.661644273	1
357.4117773	0.4	0	0.654436339	1
403.892099	0.4	0	0.647100832	1
449.1436999	0.4	0	0.639645561	1
493.1442648	0.4	0	0.632077854	1
535.8733864	0.4	0	0.624404596	1
577.312426	0.4	0	0.616632267	1
617.4443836	0.4	0	0.608766968	1
656.2537759	0.4	0	0.600814447	1
693.7265213	0.4	0	0.592780115	1
729.8498297	0.4	0	0.584669065	1
764.6120989	0.4	0	0.576486089	1
798.0028145	0.4	0	0.568235687	1
830.0124558	0.4	0	0.559922083	1
860.632406	0.4	0	0.551549235	1
889.8548673	0.4	0	0.543120847	1
918.9872114	0.4	0	0.535406173	1
946.9987197	0.4	0	0.527737728	1
973.746805	0.4	0	0.520033584	1
999.2247219	0.4	0	0.512294566	1
1023.425833	0.4	0	0.504521426	1
1046.343603	0.4	0	0.496714853	1
1067.971595	0.4	0	0.488875483	1
1088.303468	0.4	0	0.481003906	1
1107.332977	0.4	0	0.473100673	1
264.9730748	0.6	0	0.679247938	1
314.5608306	0.6	0	0.671970148	1
362.9450017	0.6	0	0.664567911	1
410.1009306	0.6	0	0.65704839	1
456.0059532	0.6	0	0.649418402	1
500.6392842	0.6	0	0.641684446	1
543.9819073	0.6	0	0.633852719	1
586.016471	0.6	0	0.625929131	1
626.7271865	0.6	0	0.617919313	1
666.0997284	0.6	0	0.609828628	1
704.1211373	0.6	0	0.601662176	1
740.7797238	0.6	0	0.593424799	1
776.0649751	0.6	0	0.585121087	1
809.9674634	0.6	0	0.576755382	1
842.4787569	0.6	0	0.568331785	1
873.5913342	0.6	0	0.559854159	1
903.2985016	0.6	0	0.551326138	1
932.9087446	0.6	0	0.543516923	1
961.3924684	0.6	0	0.53575899	1
988.608218	0.6	0	0.527970384	1
1014.550388	0.6	0	0.520151913	1
1039.213487	0.6	0	0.512304315	1
1062.592128	0.6	0	0.504428269	1
1084.681021	0.6	0	0.496524402	1
1105.474972	0.6	0	0.488593297	1
1124.968874	0.6	0	0.480635494	1
269.9556835	0.773	0	0.692020657	1
320.4416943	0.773	0	0.684532948	1
369.696332	0.773	0	0.676929887	1
417.6964887	0.773	0	0.669217709	1
464.4208687	0.773	0	0.661402458	1
509.8499155	0.773	0	0.653489989	1
553.9657391	0.773	0	0.645485972	1
596.7520398	0.773	0	0.637395882	1
638.1940307	0.773	0	0.629225005	1
678.2783575	0.773	0	0.620978425	1
716.9930158	0.773	0	0.612661026	1
754.3272679	0.773	0	0.604277484	1
790.271558	0.773	0	0.595832266	1
824.8174273	0.773	0	0.58732963	1
857.9574302	0.773	0	0.578773617	1
889.6850515	0.773	0	0.57016806	1
919.9946253	0.773	0	0.561516578	1
950.1956876	0.773	0	0.553588375	1
979.2597155	0.773	0	0.545715941	1
1007.046348	0.773	0	0.537817345	1
1033.551092	0.773	0	0.529893423	1
1058.769586	0.773	0	0.521944946	1
1082.697587	0.773	0	0.513972629	1
1105.330964	0.773	0	0.505977136	1
1126.665687	0.773	0	0.497959082	1
1146.697823	0.773	0	0.489919043	1
250.2306424	0.25	10000	0.641456299	1
297.4802679	0.25	10000	0.635482362	1
343.7095933	0.25	10000	0.629347051	1
388.890266	0.25	10000	0.623065455	1
432.9971033	0.25	10000	0.616650473	1
476.0075048	0.25	10000	0.610113153	1
517.9009748	0.25	10000	0.603462977	1
558.6587322	0.25	10000	0.5967081	1
598.2633937	0.25	10000	0.589855544	1
636.6987153	0.25	10000	0.582911368	1
673.9493836	0.25	10000	0.575880813	1
710.0008471	0.25	10000	0.568768416	1
744.8391819	0.25	10000	0.561578122	1
778.4509858	0.25	10000	0.554313372	1
810.8232961	0.25	10000	0.546977176	1
841.9435274	0.25	10000	0.539572186	1
871.7994264	0.25	10000	0.532100751	1
900.3790404	0.25	10000	0.524564967	1
927.6706988	0.25	10000	0.516966726	1
953.6630034	0.25	10000	0.509307745	1
978.3448287	0.25	10000	0.501589611	1
1001.705329	0.25	10000	0.493813802	1
1023.733954	0.25	10000	0.485981717	1
1044.420463	0.25	10000	0.478094699	1
1063.754959	0.25	10000	0.470154056	1
1081.727908	0.25	10000	0.462161078	1
251.8708554	0.4	10000	0.64566092	1
299.3852954	0.4	10000	0.639551914	1
345.8663686	0.4	10000	0.633296199	1
391.2879869	0.4	10000	0.626906994	1
435.6268868	0.4	10000	0.620395665	1
