37k w/lbs,44.55542182,56.93486631,69.55223894,83.14618481,93.99297826,107.4062523,120.0236249,132.2003873,145.2593179,157.8757428,170.8426854,183.1102511,195.7264391,209.0972059,220.9595258,233.5731076,246.9762483,258.3264579,271.4188284,285.0076464,295.8514756,309.2605214,322.3476794,333.6922756,347.0996081,360.4996505,371.8478052,384.9372733,398.6127886,409.6828246,422.7709107,435.8278194,447.9916771,460.5998095,472.9621612,485.8186804,498.4244435,509.9639494,523.6430776,537.3169047,548.8600531,561.4608406,573.2984883,586.6737884,600.010784,611.88721,624.4827851,636.1060855,649.6898096,662.1361084,674.8949386,688.0911025,700.0974614,712.6930365,720.610745,733.3054423,745.1377511,758.4991987,770.6578998,783.6863211,795.5481492,808.8706793,819.7051381,832.9104304,840.8233608,853.5067249,861.4250049,874.1018348,882.9894325,895.8371291,901.6744058,914.1307833,919.9671855,932.4179897,940.9929391,949.3192865,962.1352183,969.4190779,978.7454039,990.3081219,1000.660005,1004.965575,1014.768912,1022.344098,1030.058763,,,,,,,,,,,,,,,,,,,
37k Eff,0.697706178,0.696945102,0.695376115,0.69303267,0.692346221,0.690856494,0.689287506,0.687828402,0.686243202,0.684580544,0.682089484,0.681419151,0.679733075,0.676952611,0.676431176,0.674487505,0.671996219,0.671066566,0.669148264,0.666297992,0.665318565,0.663410922,0.66097743,0.659492956,0.657415984,0.654618467,0.65348571,0.651280541,0.647877653,0.647088768,0.644746996,0.641215603,0.640227375,0.637745096,0.635294599,0.633038134,0.630321678,0.628164125,0.625591298,0.622021558,0.620696993,0.617488765,0.614528765,0.612196359,0.608780717,0.606950789,0.603227371,0.600703275,0.597349523,0.594007033,0.591284332,0.586826699,0.584961547,0.581238129,0.578675839,0.575290027,0.571802347,0.568100785,0.56485653,0.560255848,0.556983102,0.552137704,0.548984717,0.544402049,0.541367502,0.536861542,0.533628095,0.529203946,0.525726314,0.52072673,0.51749306,0.512624198,0.509304085,0.503884368,0.500066443,0.496001437,0.489733372,0.484917548,0.479203636,0.472303807,0.466376702,0.461890382,0.456147396,0.44835802,0.449127039,,,,,,,,,,,,,,,,,,,
SLS w/lbs,52.38532458,64.81277719,77.43275604,90.05297183,102.3087651,115.2943511,127.91433,141.0084182,152.0721559,165.7754512,178.3949562,191.9904421,202.8375363,216.2532342,228.8727392,242.09084,254.1129339,266.7305434,279.3483899,290.9512437,304.5864522,317.2052464,330.8867912,341.9641645,355.0594967,367.6752108,379.6789356,392.9132731,405.5306457,419.2126173,430.2861283,443.3818159,455.9958715,467.532756,481.2320383,493.8479894,506.8995005,519.0820238,531.6970272,545.3752075,556.4515818,569.5432218,582.630834,593.6974784,607.3884687,620.0011028,631.5989532,645.2315833,657.8449281,670.2505135,683.0730393,695.6856734,708.1403438,720.9140215,733.5249971,745.9273491,758.7516867,771.3617145,783.3605753,796.5872195,809.1970104,821.0423504,834.4210938,847.8199698,858.5715437,872.2533096,885.8628879,897.4757346,910.0826823,922.4828183,935.3010794,947.9063686,957.7268657,970.8339719,984.4427279,995.5739751,1008.653157,1019.391697,1032.724024,1046.038405,1057.939341,1070.538234,1079.454443,1092.313806,1105.513942,1117.523674,1131.099731,1137.757439,1149.601421,1161.84362,1174.804892,1187.199202,1200.008125,1212.399774,1225.20681,1237.443563,1250.402509,1262.282744,1275.594686,1285.44104,1298.496622,1307.406959,1320.251581,1328.26164
sls eff,0.794811903,0.79450334,0.793191947,0.791903972,0.790070072,0.789421694,0.788110301,0.786361778,0.784950372,0.784293212,0.782934984,0.780743754,0.780087029,0.778836883,0.777478655,0.775189228,0.774879287,0.773333717,0.771811565,0.770128244,0.769001439,0.767572957,0.765238991,0.764702335,0.763076754,0.761343843,0.75921834,0.758533716,0.756964728,0.754199973,0.753754549,0.752164095,0.750267259,0.748323588,0.747269791,0.745560297,0.742756675,0.742352069,0.740548904,0.737882406,0.737247005,0.735256498,0.732867891,0.731270802,0.729870422,0.72783308,0.725655232,0.724273586,0.722306497,0.719836616,0.718512826,0.716475484,0.71396042,0.71270523,0.710503964,0.7077145,0.706569787,0.70427485,0.701668595,0.700223584,0.697905229,0.695705524,0.693713456,0.690800652,0.689351515,0.687039405,0.683379352,0.682683708,0.680084341,0.677075852,0.675330543,0.672567252,0.670235515,0.668422314,0.664680989,0.663682177,0.660460288,0.657650162,0.655800161,0.652176269,0.650741933,0.647346363,0.644825612,0.64285016,0.638785119,0.637253324,0.633141841,0.631718935,0.629384969,0.626207476,0.623155854,0.619571565,0.616903322,0.613055928,0.610201169,0.606485362,0.603203954,0.599723494,0.595858594,0.592839269,0.589176737,0.586075561,0.582643192,0.579749152
