0.899999995,0.194015199
1.146666662,0.239490667
1.393333329,0.284966135
1.639999996,0.330441604
1.886666663,0.375917072
2.13333333,0.42139254
2.379999997,0.466868009
2.626666664,0.512343477
2.873333331,0.557818945
3.119999998,0.603294414
3.366666665,0.648769882
3.613333332,0.69424535
3.859999999,0.739720819
4.106666666,0.785196287
4.353333333,0.830671755
4.6,0.875120845
4.846666667,0.921105487
5.093333333,0.967090129
5.34,1.012682893
5.586666667,1.059038998
5.833333333,1.104633649
6.08,1.14943872
6.326666667,1.194929834
6.573333333,1.240093889
6.82,1.284733711
7.066666667,1.329924416
7.313333333,1.376355022
7.56,1.42270125
7.806666667,1.467756227
8.053333333,1.513219089
8.3,1.55853803
8.546666667,1.603515732
8.793333333,1.649223804
9.04,1.695394543
9.286666667,1.740989084
9.533333333,1.786559439
9.78,1.831827444
10.02666667,1.877418185
10.27333333,1.922321972
10.52,1.967735314
10.76666667,2.012506149
11.01333333,2.058087632
11.26,2.103336409
11.50666667,2.148484121
11.75333333,2.193728671
12,2.240412201
12.24666667,2.284716924
12.49333334,2.330011904
12.74,2.375306883
12.98666667,2.420601862
13.23333334,2.465896841
13.48000001,2.511191821
13.72666667,2.5564868
13.97333334,2.601781779
14.22000001,2.647076758
14.46666667,2.692371738
14.71333334,2.737666717
14.96000001,2.782961696
15.20666667,2.828256675
15.45333334,2.873551655
15.70000001,2.918846634
15.94666668,2.964141613
16.19333334,3.009436592
16.44000001,3.054731572
16.68666668,3.100026551
16.93333334,3.14532153
17.18000001,3.190616509
17.42666668,3.235911489
17.67333334,3.281206468
17.92000001,3.326501447
18.16666668,3.371796426
