"Time, min.","Thrust, lbf","VTAS, fps","Altitude, ft",Total Aircraft CD,Total Aircraft CL,Profile Drag,Induced Drag,Wave Drag
219,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
220,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
221,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
222,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
223,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
224,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
225,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
226,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
227,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
228,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
229,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
230,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
231,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
232,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
233,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
234,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
235,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
236,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
237,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
238,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
239,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
240,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
241,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
242,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
243,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
244,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
245,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
246,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
247,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
248,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
249,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
250,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
251,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
252,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
253,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
254,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
255,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
256,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
257,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
258,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
259,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
260,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
261,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
262,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
263,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
264,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
265,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
266,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
267,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
268,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
269,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
270,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
271,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
272,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
273,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
274,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
275,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
276,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
277,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
278,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
279,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
280,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
281,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
282,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
283,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
284,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
285,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
286,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
287,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
288,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
289,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
290,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
291,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
292,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
293,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
294,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
295,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
296,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
297,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
298,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
299,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
300,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
301,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
302,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
303,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
304,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
305,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
306,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
307,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
308,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
309,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
310,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
311,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
312,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
313,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
314,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
315,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
316,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
317,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
318,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
319,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
320,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
321,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
322,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
323,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
324,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
325,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
326,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
327,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
328,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
329,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
330,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
331,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
332,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
333,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
334,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
335,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
336,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
337,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
338,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
339,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
340,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
341,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
342,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
343,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
344,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
345,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
346,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
347,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
348,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
349,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
350,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
351,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
352,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
353,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
354,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
355,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
356,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
357,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
358,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
359,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
360,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
361,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
362,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
363,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
364,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
365,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
366,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
367,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
368,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
369,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
370,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
371,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
372,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
373,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
374,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
375,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
376,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
377,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
378,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
379,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
380,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
381,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
382,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
383,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
384,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
385,10499.6461731531,749.41043416607,37000,0.0411628130400456,0.670579345491626,0.0193247525749738,0.0165484038645861,0.00528965660048572
386,18067.9705624472,749.41043416607,34644.3319366175,0.0418796726135802,0.680020007240651,0.0193247525749738,0.0170343116552532,0.00552060838335313
387,17585.5298655082,730.925444493603,32346.7854184368,0.0380776020177339,0.646513272808426,0.0191254242729429,0.0153595186594207,0.00359265908537028
388,17439.8981694987,738.467457408475,30025.4720545056,0.0337209128375519,0.57991982259784,0.0189197161827076,0.0122736410940336,0.00252755556081073
389,17551.4334846716,746.010056841676,27680.3519686452,0.030664088655605,0.520740888190837,0.018719255756934,0.00983991807868608,0.00210491481998498
390,17782.5014198536,753.5533528046,25311.400844659,0.0282346942589462,0.468083100398475,0.0185231991223491,0.00791341489414954,0.00179808024244754
391,18117.0213295759,761.09740163959,22918.5942955039,0.0262643542621134,0.421171825749125,0.0183314455962287,0.00638313920879558,0.00154976945708919
392,18563.6854592827,768.642257697229,20501.9041135465,0.0246791505487314,0.379331267699449,0.018143727876802,0.00516358567046017,0.00137183700146922
393,19102.5479479205,776.187985083647,18061.3027617489,0.0233585097384923,0.34197049627219,0.017956970666821,0.00418858364620824,0.00121295542546309
394,16788.0536222807,626.987714695831,16090.316528861,0.0265152163032001,0.482144844694368,0.0180926054401359,0.00842261086306425,0
395,17017.3405043233,631.821247103211,14104.0536049967,0.0250721786836677,0.444367967059241,0.0179447692325968,0.00712740945107091,0
396,17301.3512954969,636.655119988942,12102.5021668719,0.0238391215583932,0.40978685816939,0.0177969123921484,0.00604220916624488,0
397,17639.4017278534,641.489354104626,10085.6496316568,0.0227806394706879,0.378109493719186,0.0176495254743119,0.00513111399637595,0
398,18032.9535660102,646.32397139433,8053.48232090075,0.0218712339927629,0.349072489697838,0.0175065444883669,0.00436468950439606,0
399,16163.5250761651,434.105997164558,6688.94484452897,0.0376279258184539,0.725485644469908,0.0178817477777759,0.0197461780406781,0
400,16088.6885658034,436.257011946084,5317.63151330194,0.0354518960318162,0.688197856932746,0.0177795527267484,0.0176723433050678,0
401,16040.1070012406,438.408075579878,3939.53974384741,0.0335087191637465,0.652987029070448,0.0176785473852162,0.0158301717785303,0
402,16016.2640057736,440.559191373004,2554.6669394929,0.0317693099226438,0.619727610200691,0.0175771785795465,0.0141921313430973,0
403,16016.3981887668,442.710362588842,1163.01042785824,0.0302105029590829,0.588302263730919,0.0174763322483095,0.0127341707107734,0
404,16039.7818843653,444.861592544379,-235.43254066708,0.0288116947806377,0.558601266674232,0.0173764557097746,0.0114352390708631,0
405,69132.4452,558.314290980912,11344.1339928687,0.021352030711526,0.348381803071429,0.017004827485919,0.00434720322560699,0
406,45114.6751015672,536.092923667973,18058.8490916194,0.0281223132335376,0.531695130741041,0.01780960663307,0.0103127066004676,0
407,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
408,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
409,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
410,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
411,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
412,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
413,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
414,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
415,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
416,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
417,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
418,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
419,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
420,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
421,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
422,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
423,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
424,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
425,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
426,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
427,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
428,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
429,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
430,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
431,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
432,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
433,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
434,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
435,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
436,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
437,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
438,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
439,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
