0,0
0.023333333,0.00357371
0.046666667,0.006999491
0.07,0.010259941
0.093333333,0.01346883
0.116666667,0.016727649
0.14,0.020000083
0.163333333,0.023202006
0.186666667,0.026527948
0.21,0.029827059
0.233333333,0.033280532
0.256666667,0.036627261
0.28,0.040060203
0.303333333,0.043572461
0.326666667,0.047142192
0.35,0.050547056
0.373333333,0.054112174
0.396666667,0.057769518
0.42,0.061260467
0.443333333,0.064884863
0.466666667,0.068486275
0.49,0.072178831
0.513333333,0.075819095
0.536666667,0.079610796
0.56,0.083498776
0.583333333,0.087475139
0.606666667,0.091628912
0.63,0.096124899
0.653333333,0.100755706
0.676666667,0.104665232
0.7,0.108274378
0.723333332,0.112839205
0.746666665,0.117022331
0.769999998,0.121205458
0.793333331,0.125388584
0.816666664,0.129571711
0.839999997,0.133754837
0.86333333,0.137937964
0.886666663,0.14212109
0.909999996,0.146304217
0.933333329,0.150487343
0.956666662,0.15467047
0.979999995,0.158853596
1.003333328,0.163036723
1.026666661,0.167219849
1.049999994,0.171402976
1.073333327,0.175586102
1.09666666,0.179769229
1.119999993,0.183952355
1.143333326,0.188135482
1.166666659,0.192318608
1.189999992,0.196501735
1.213333325,0.200684861
