VARIABLES = "powerdemand","mach", "altitude", "efficiency"
ZONE T = "FCmapR2_Eff", I = 10, J = 4, K = 5
808.0757169	0.6	30000	0.570315682
933.9251545	0.6	30000	0.562932591
1048.044935	0.6	30000	0.545177376
1144.797255	0.6	30000	0.517911729
106.0635122	0.773	30000	0.576146527
215.088042	0.773	30000	0.578365892
328.8595009	0.773	30000	0.579364055
447.6122481	0.773	30000	0.582845631
572.7880819	0.773	30000	0.586846235
701.4837002	0.773	30000	0.589780261
833.1372812	0.773	30000	0.588003385
963.0889748	0.773	30000	0.580511371
1081.214554	0.773	30000	0.562431719
1182.247122	0.773	30000	0.534854227
98.41561084	0.25	37000	0.534546445
199.8814639	0.25	37000	0.537018584
305.6174407	0.25	37000	0.538256142
416.0450561	0.25	37000	0.541910299
531.703715	0.25	37000	0.545397168
648.7732944	0.25	37000	0.546571638
763.2160668	0.25	37000	0.54019929
865.0679584	0.25	37000	0.52334378
973.4994989	0.25	37000	0.508660694
1079.456661	0.25	37000	0.49103617
100.0021793	0.4	37000	0.543163925
203.066376	0.4	37000	0.54557544
310.4471717	0.4	37000	0.546762307
422.4871618	0.4	37000	0.550301321
539.737391	0.4	37000	0.553637742
658.3458734	0.4	37000	0.554636242
774.3771514	0.4	37000	0.548099032
877.9631618	0.4	37000	0.531145046
987.9265318	0.4	37000	0.516198925
1095.250437	0.4	37000	0.498220632
103.1158319	0.6	37000	0.560075794
209.3178394	0.6	37000	0.562371155
319.9285399	0.6	37000	0.563460977
435.1337142	0.6	37000	0.566773809
555.5061903	0.6	37000	0.56981265
677.1183226	0.6	37000	0.570451456
796.3274718	0.6	37000	0.563635324
931.9719723	0.6	37000	0.561755291
1048.512858	0.6	37000	0.545420783
1150.925972	0.6	37000	0.52068439
106.591198	0.773	37000	0.578952318
216.2977124	0.773	37000	0.581123877
330.5179349	0.773	37000	0.582111113
449.2611064	0.773	37000	0.585175131
573.1130422	0.773	37000	0.587872947
698.0591276	0.773	37000	0.588093443
820.9206344	0.773	37000	0.581042202
931.6819521	0.773	37000	0.563643527
1047.870108	0.773	37000	0.547519887
1160.48995	0.773	37000	0.527897563
